Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,MntTotal,AcceptedCmpOverall,MntRegularProds,Marital_Status,Education,Kids,TotalPurchases,TotalCampaigns
54690.0,1,1,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,3,11,0,7,2393,0,1,0,0,0,1,0,0,0,0,180,0,180,Married,2n Cycle,2,12,0
59304.0,0,1,81,418,61,428,80,51,10,3,7,8,10,5,0,0,0,0,0,0,3,11,0,7,2494,0,1,0,0,0,0,0,0,0,1,1038,0,1038,Married,PhD,1,28,0
59247.0,0,2,87,327,9,122,19,14,83,5,5,2,9,6,0,0,0,0,0,0,3,11,0,7,2392,0,0,1,0,0,0,0,0,1,0,491,0,491,Single,Master,2,21,0
66731.0,0,1,33,371,159,194,58,106,141,4,4,3,6,3,0,0,0,0,0,0,3,11,0,8,2814,0,0,0,0,1,0,0,1,0,0,888,0,888,Widow,Graduation,1,17,0
77353.0,0,1,38,275,59,107,69,101,59,2,6,4,8,4,0,0,0,0,0,0,3,11,0,6,2354,0,1,0,0,0,0,0,1,0,0,611,0,611,Married,Graduation,1,20,0
52614.0,0,1,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,3,11,0,7,2734,0,0,1,0,0,0,0,0,0,1,952,0,952,Single,PhD,1,16,0
26751.0,2,0,26,1,1,5,0,3,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,6,2197,0,1,0,0,0,0,0,1,0,0,10,0,10,Married,Graduation,2,4,0
81300.0,0,1,17,1004,12,145,32,12,36,3,10,3,5,5,0,0,0,1,0,0,3,11,1,8,2766,0,1,0,0,0,0,0,0,0,1,1205,1,1205,Married,PhD,1,21,2
70337.0,0,0,75,187,81,149,25,43,91,1,2,2,12,1,0,0,0,0,0,0,3,11,0,6,2337,0,0,1,0,0,0,0,1,0,0,485,0,485,Single,Graduation,0,17,0
36145.0,1,0,13,56,4,76,17,1,18,4,4,1,3,9,1,0,0,0,0,0,3,11,1,7,2537,0,1,0,0,0,1,0,0,0,0,154,1,154,Married,2n Cycle,1,12,2
65295.0,0,0,19,365,32,117,34,110,6,1,3,3,13,2,0,0,0,0,0,0,3,11,0,6,2347,0,0,1,0,0,0,0,0,0,1,658,0,658,Single,PhD,0,20,0
68118.0,0,1,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,3,11,0,7,2413,1,0,0,0,0,0,0,1,0,0,774,0,774,Divorced,Graduation,1,23,0
68743.0,0,0,81,1132,134,384,175,134,115,1,11,5,13,7,0,0,0,0,0,0,3,11,0,8,2827,1,0,0,0,0,0,0,1,0,0,1959,0,1959,Divorced,Graduation,0,30,0
41039.0,0,0,32,34,11,137,179,61,45,1,8,1,5,8,0,0,0,0,0,0,3,11,0,7,2498,0,0,0,1,0,1,0,0,0,0,422,0,422,Together,2n Cycle,0,15,0
38946.0,0,1,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,3,11,0,7,2407,0,0,0,1,0,0,0,1,0,0,216,0,216,Together,Graduation,1,12,0
65777.0,0,0,87,565,32,435,28,32,54,1,2,8,6,1,0,0,0,0,0,0,3,11,0,6,2351,0,0,0,1,0,0,0,1,0,0,1092,0,1092,Together,Graduation,0,17,0
66476.0,0,1,99,372,18,126,47,48,78,2,5,2,11,4,0,0,0,0,0,0,3,11,0,7,2638,1,0,0,0,0,0,0,0,0,1,611,0,611,Divorced,PhD,1,20,0
86857.0,0,0,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,3,11,1,8,2814,0,0,1,0,0,0,0,0,0,1,2074,0,2074,Single,PhD,0,22,1
77845.0,0,0,40,760,40,480,0,40,26,1,3,5,12,1,0,0,1,1,0,0,3,11,0,6,2203,0,0,0,1,0,0,0,0,0,1,1320,2,1320,Together,PhD,0,21,2
69476.0,0,0,3,260,86,559,63,9,67,1,4,6,4,2,0,0,0,0,0,0,3,11,0,7,2431,0,0,0,1,0,0,0,0,0,1,977,0,977,Together,PhD,0,15,0
50611.0,0,1,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,3,11,1,8,2792,1,0,0,0,0,0,0,0,0,1,489,1,489,Divorced,PhD,1,22,2
61209.0,0,0,73,466,0,224,119,49,99,1,5,3,4,2,0,0,0,0,0,0,3,11,0,7,2467,0,0,1,0,0,0,0,1,0,0,858,0,858,Single,Graduation,0,13,0
42315.0,0,1,90,67,15,80,17,11,80,3,1,4,4,3,0,0,0,0,0,0,3,11,0,7,2511,0,0,0,1,0,0,0,0,1,0,190,0,190,Together,Master,1,12,0
13084.0,0,0,29,2,0,7,3,7,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0,7,2398,0,0,0,1,0,0,1,0,0,0,19,0,19,Together,Basic,0,5,0
47570.0,1,1,3,67,1,20,0,2,31,3,2,2,2,7,0,0,0,0,0,0,3,11,1,7,2555,0,0,0,0,1,0,0,0,1,0,90,0,90,Widow,Master,2,9,1
61923.0,0,2,94,92,4,18,3,3,6,1,2,1,4,3,0,0,0,0,0,0,3,11,0,7,2497,0,1,0,0,0,0,0,0,1,0,120,0,120,Married,Master,2,8,0
34824.0,0,0,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0,6,2254,0,0,1,0,0,0,0,1,0,0,19,0,19,Single,Graduation,0,4,0
26518.0,1,1,33,20,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,0,3,11,1,7,2606,0,0,1,0,0,0,0,0,0,1,55,0,55,Single,PhD,2,8,1
45938.0,0,0,46,273,11,178,62,83,29,2,8,4,6,6,0,0,0,0,0,0,3,11,0,7,2397,0,0,1,0,0,0,0,1,0,0,607,0,607,Single,Graduation,0,20,0
78468.0,0,0,29,434,22,388,104,22,34,1,10,7,10,4,0,0,0,1,0,0,3,11,0,6,2240,0,0,0,1,0,0,0,1,0,0,970,1,970,Together,Graduation,0,28,1
78901.0,0,1,99,321,11,309,33,26,34,3,9,3,5,4,0,0,0,0,0,0,3,11,0,7,2444,1,0,0,0,0,0,0,1,0,0,700,0,700,Divorced,Graduation,1,20,0
71427.0,2,0,26,212,123,177,15,64,23,2,8,2,8,4,0,0,0,0,0,0,3,11,0,6,2268,0,1,0,0,0,0,0,1,0,0,591,0,591,Married,Graduation,2,20,0
71022.0,0,1,30,909,12,278,0,12,242,3,5,2,11,8,1,0,0,0,0,0,3,11,0,6,2297,1,0,0,0,0,0,0,1,0,0,1211,1,1211,Divorced,Graduation,1,21,1
90247.0,0,0,27,1184,32,352,21,16,16,1,3,4,7,1,0,1,1,1,0,0,3,11,1,6,2220,0,0,1,0,0,0,0,0,1,0,1605,3,1605,Single,Master,0,15,4
41335.0,1,0,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,3,11,0,6,2344,1,0,0,0,0,0,0,0,1,0,182,0,182,Divorced,Master,1,12,0
71952.0,1,0,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,3,11,0,7,2694,0,1,0,0,0,0,0,1,0,0,1350,2,1350,Married,Graduation,1,22,2
35682.0,1,0,34,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,3,11,0,6,2161,1,0,0,0,0,0,0,0,0,1,39,0,39,Divorced,PhD,1,6,0
43185.0,0,1,88,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0,3,11,0,7,2604,1,0,0,0,0,0,0,1,0,0,607,0,607,Divorced,Graduation,1,20,0
66375.0,0,1,96,712,0,45,0,0,191,3,2,4,5,7,1,0,0,0,0,0,3,11,0,7,2379,0,0,0,1,0,0,0,0,0,1,757,1,757,Together,PhD,1,14,1
35178.0,1,0,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,3,11,1,7,2694,0,1,0,0,0,0,0,0,1,0,41,1,41,Married,Master,1,5,2
25252.0,1,0,26,1,3,4,2,2,6,1,1,0,2,8,0,0,0,0,0,0,3,11,0,7,2511,0,1,0,0,0,0,0,1,0,0,12,0,12,Married,Graduation,1,4,0
55250.0,0,1,49,664,58,83,32,0,66,4,7,5,10,5,0,0,0,0,0,0,3,11,0,8,2775,0,0,1,0,0,0,0,0,1,0,837,0,837,Single,Master,1,26,0
33249.0,1,0,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,3,11,0,7,2653,0,0,1,0,0,0,0,1,0,0,70,0,70,Single,Graduation,1,8,0
58398.0,0,0,44,299,5,201,21,21,49,3,5,4,8,4,0,0,0,0,0,0,3,11,0,7,2570,0,0,0,1,0,0,0,1,0,0,547,0,547,Together,Graduation,0,20,0
50272.0,1,0,75,99,13,66,43,8,4,3,4,1,5,7,0,0,0,0,0,0,3,11,0,7,2485,0,0,0,1,0,0,0,1,0,0,229,0,229,Together,Graduation,1,13,0
76618.0,0,0,64,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,3,11,0,7,2728,0,1,0,0,0,0,0,0,0,1,1364,0,1364,Married,PhD,0,11,0
87305.0,0,0,19,345,25,501,63,138,80,1,5,3,8,2,0,0,1,0,0,0,3,11,1,8,2803,1,0,0,0,0,1,0,0,0,0,1072,1,1072,Divorced,2n Cycle,0,17,2
25851.0,1,0,45,9,4,18,7,5,5,2,2,0,3,7,0,0,0,0,0,0,3,11,0,7,2662,0,0,0,1,0,0,0,1,0,0,43,0,43,Together,Graduation,1,7,0
58710.0,0,1,77,440,81,368,0,122,174,6,11,5,9,6,0,0,0,0,0,0,3,11,0,7,2614,1,0,0,0,0,0,0,1,0,0,1011,0,1011,Divorced,Graduation,1,31,0
45160.0,1,1,9,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,6,2251,0,0,1,0,0,0,0,1,0,0,18,0,18,Single,Graduation,2,4,0
74806.0,0,1,1,670,9,249,0,28,9,2,5,4,5,4,0,0,0,0,0,0,3,11,0,7,2716,0,1,0,0,0,0,0,0,1,0,956,0,956,Married,Master,1,16,0
59111.0,0,0,90,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,3,11,0,7,2582,0,1,0,0,0,0,0,1,0,0,714,0,714,Married,Graduation,0,21,0
18988.0,1,0,43,6,0,6,2,1,1,2,1,0,3,7,0,0,0,0,0,0,3,11,0,6,2196,0,1,0,0,0,0,0,0,0,1,15,0,15,Married,PhD,1,6,0
72190.0,0,0,79,597,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,3,11,0,7,2660,0,1,0,0,0,0,0,1,0,0,1698,0,1698,Married,Graduation,0,16,0
7500.0,1,0,19,7,0,12,13,7,32,5,4,1,2,9,1,0,0,0,0,0,3,11,1,8,2856,0,1,0,0,0,0,0,1,0,0,39,1,39,Married,Graduation,1,12,2
44794.0,0,1,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,3,11,0,6,2180,0,1,0,0,0,0,0,1,0,0,61,0,61,Married,Graduation,1,6,0
80395.0,0,0,62,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,3,11,0,7,2377,0,1,0,0,0,0,0,1,0,0,1332,1,1332,Married,Graduation,0,24,1
75012.0,0,0,41,294,142,218,164,58,151,1,3,8,11,1,0,0,0,0,0,0,3,11,0,6,2314,1,0,0,0,0,0,0,0,1,0,876,0,876,Divorced,Master,0,23,0
56962.0,2,1,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,3,11,0,7,2420,0,1,0,0,0,0,0,0,1,0,385,0,385,Married,Master,3,21,0
89891.0,0,0,17,412,22,132,59,28,183,1,11,6,8,4,0,0,1,0,0,0,3,11,0,7,2599,0,0,0,1,0,0,0,1,0,0,653,1,653,Together,Graduation,0,26,1
35946.0,1,1,24,8,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0,3,11,0,7,2434,1,0,0,0,0,0,0,0,0,1,11,0,11,Divorced,PhD,2,4,0
53593.0,1,1,60,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,3,11,0,8,2850,0,0,0,1,0,0,0,0,0,1,437,0,437,Together,PhD,2,23,0
66373.0,1,1,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,3,11,0,7,2541,0,1,0,0,0,0,0,1,0,0,497,0,497,Married,Graduation,2,23,0
45072.0,1,2,74,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,3,11,0,7,2415,1,0,0,0,0,0,0,0,0,1,254,0,254,Divorced,PhD,3,16,0
89694.0,1,1,22,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0,3,11,0,7,2422,1,0,0,0,0,0,0,1,0,0,1430,3,1430,Divorced,Graduation,2,14,3
72025.0,0,0,46,967,0,617,43,50,0,1,4,8,13,2,0,1,1,1,0,0,3,11,1,6,2220,0,1,0,0,0,0,0,1,0,0,1677,3,1677,Married,Graduation,0,26,4
67432.0,0,1,69,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,3,11,0,7,2616,0,1,0,0,0,0,0,1,0,0,1165,0,1165,Married,Graduation,1,19,0
70545.0,0,1,29,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,3,11,0,6,2185,0,0,0,1,0,0,0,0,1,0,313,0,313,Together,Master,1,13,0
17487.0,1,0,37,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,3,11,0,7,2627,0,1,0,0,0,0,1,0,0,0,12,0,12,Married,Basic,1,4,0
62882.0,0,1,26,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,3,11,0,8,2848,0,0,0,1,0,0,0,1,0,0,1241,0,1241,Together,Graduation,1,20,0
64108.0,0,1,8,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,3,11,0,7,2622,0,0,1,0,0,0,0,0,0,1,1078,0,1078,Single,PhD,1,30,0
34941.0,1,1,26,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0,3,11,0,7,2639,0,0,0,1,0,0,0,0,1,0,73,0,73,Together,Master,2,8,0
48767.0,1,2,79,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,3,11,0,6,2338,0,0,1,0,0,0,0,0,0,1,53,0,53,Single,PhD,3,9,0
38702.0,1,0,71,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,3,11,0,7,2491,0,0,0,1,0,1,0,0,0,0,69,0,69,Together,2n Cycle,1,9,0
82224.0,0,0,83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,3,11,0,6,2314,0,1,0,0,0,0,0,1,0,0,862,1,862,Married,Graduation,0,21,1
83844.0,0,0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,3,11,0,7,2572,0,0,0,1,0,0,0,1,0,0,1383,1,1383,Together,Graduation,0,20,1
17003.0,1,0,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,3,11,0,6,2361,0,1,0,0,0,1,0,0,0,0,31,0,31,Married,2n Cycle,1,9,0
71163.0,0,0,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,3,11,0,6,2271,0,0,1,0,0,0,0,1,0,0,916,0,916,Single,Graduation,0,24,0
33697.0,1,0,34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,3,11,0,7,2446,0,0,1,0,0,0,0,1,0,0,17,1,17,Single,Graduation,1,4,1
63564.0,0,0,0,769,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0,3,11,1,6,2310,0,1,0,0,0,1,0,0,0,0,1150,1,1150,Married,2n Cycle,0,28,2
83443.0,0,0,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,3,11,0,6,2339,0,0,0,1,0,0,0,0,0,1,1413,0,1413,Together,PhD,0,22,0
51518.0,0,1,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,3,11,0,7,2428,0,0,0,1,0,0,0,0,0,1,445,0,445,Together,PhD,1,17,0
58330.0,0,1,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,3,11,0,6,2345,0,0,0,0,1,0,0,1,0,0,913,0,913,Widow,Graduation,1,24,0
80952.0,0,0,20,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,3,11,1,7,2645,0,1,0,0,0,0,0,1,0,0,1713,3,1713,Married,Graduation,0,25,4
75507.0,0,0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,3,11,0,6,2217,0,0,0,1,0,0,0,1,0,0,1360,0,1360,Together,Graduation,0,21,0
63855.0,0,0,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,3,11,0,7,2664,0,0,0,1,0,1,0,0,0,0,917,0,917,Together,2n Cycle,0,24,0
62220.0,0,1,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,3,11,1,8,2846,0,0,0,1,0,0,0,0,0,1,1214,0,1214,Together,PhD,1,23,1
58512.0,0,1,25,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,3,11,0,7,2442,0,1,0,0,0,0,0,1,0,0,1019,0,1019,Married,Graduation,1,20,0
40662.0,1,0,0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,3,11,0,7,2630,0,1,0,0,0,0,0,0,1,0,69,0,69,Married,Master,1,8,0
38829.0,0,1,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,3,11,0,6,2243,0,1,0,0,0,0,0,0,0,1,83,0,83,Married,PhD,1,8,0
35523.0,1,0,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,3,11,0,7,2428,0,1,0,0,0,1,0,0,0,0,55,0,55,Married,2n Cycle,1,8,0
79146.0,1,1,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,3,11,0,6,2225,0,0,1,0,0,0,0,1,0,0,548,0,548,Single,Graduation,2,19,0
78285.0,0,0,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,3,11,0,7,2403,0,1,0,0,0,0,0,0,1,0,1387,0,1387,Married,Master,0,21,0
31626.0,1,0,12,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,3,11,1,7,2574,0,0,1,0,0,0,0,0,0,1,52,1,52,Single,PhD,1,6,2
75127.0,0,0,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,3,11,0,6,2197,0,0,1,0,0,0,0,1,0,0,606,0,606,Single,Graduation,0,19,0
48726.0,0,1,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,3,11,0,7,2587,0,1,0,0,0,0,0,1,0,0,183,0,183,Married,Graduation,1,12,0
74985.0,0,0,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,3,11,0,8,2815,0,1,0,0,0,0,0,1,0,0,1783,0,1783,Married,Graduation,0,17,0
67430.0,0,0,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,3,11,0,8,2821,0,0,0,1,0,0,0,1,0,0,1243,0,1243,Together,Graduation,0,29,0
46891.0,0,1,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,3,11,0,7,2460,0,1,0,0,0,1,0,0,0,0,122,0,122,Married,2n Cycle,1,8,0
62058.0,0,1,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,3,11,0,7,2558,0,1,0,0,0,0,0,0,1,0,392,0,392,Married,Master,1,18,0
72063.0,0,1,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,3,11,0,7,2520,0,1,0,0,0,0,0,1,0,0,668,0,668,Married,Graduation,1,21,0
78939.0,0,0,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,3,11,0,6,2358,0,1,0,0,0,0,0,0,0,1,1302,0,1302,Married,PhD,0,20,0
42720.0,1,1,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,3,11,1,7,2590,0,0,1,0,0,0,0,1,0,0,542,0,542,Single,Graduation,2,25,1
33622.0,1,1,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,3,11,0,7,2601,0,1,0,0,0,0,0,1,0,0,69,0,69,Married,Graduation,2,9,0
6835.0,0,1,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,3,11,0,7,2727,0,0,0,1,0,0,0,0,0,1,125,0,125,Together,PhD,1,1,0
41452.0,1,1,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,7,2639,0,0,0,1,0,0,0,1,0,0,16,0,16,Together,Graduation,2,4,0
40760.0,0,1,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,3,11,0,7,2462,0,0,1,0,0,0,0,0,0,1,87,0,87,Single,PhD,1,8,0
74250.0,0,0,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,3,11,0,6,2313,0,0,0,1,0,0,0,0,0,1,1158,0,1158,Together,PhD,0,18,0
51124.0,1,1,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,3,11,0,6,2352,0,0,1,0,0,0,0,0,1,0,39,0,39,Single,Master,2,6,0
72258.0,0,1,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,3,11,0,7,2449,0,0,1,0,0,0,0,1,0,0,1391,0,1391,Single,Graduation,1,22,0
71466.0,0,0,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,3,11,0,6,2244,0,0,1,0,0,0,0,0,0,1,1230,0,1230,Single,PhD,0,19,0
36283.0,1,1,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,3,11,0,6,2235,0,0,0,1,0,0,0,1,0,0,24,0,24,Together,Graduation,2,6,0
20587.0,1,0,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,3,11,0,6,2208,0,0,1,0,0,0,0,1,0,0,16,0,16,Single,Graduation,1,5,0
30467.0,1,0,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,6,2261,0,1,0,0,0,0,0,1,0,0,19,0,19,Married,Graduation,1,4,0
31590.0,1,0,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,3,11,0,7,2535,0,0,0,1,0,0,0,1,0,0,35,0,35,Together,Graduation,1,5,0
20425.0,1,0,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,8,2767,0,1,0,0,0,0,1,0,0,0,40,0,40,Married,Basic,1,7,0
17144.0,1,1,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,3,11,0,6,2293,0,0,0,1,0,0,0,0,1,0,41,0,41,Together,Master,2,12,0
42564.0,0,1,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,3,11,1,7,2702,1,0,0,0,0,0,0,0,0,1,615,1,615,Divorced,PhD,1,24,2
43783.0,1,0,22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,3,11,0,6,2190,0,1,0,0,0,0,0,0,1,0,490,1,490,Married,Master,1,22,1
40780.0,0,1,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,3,11,0,8,2818,1,0,0,0,0,0,0,1,0,0,343,0,343,Divorced,Graduation,1,17,0
62847.0,0,0,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,3,11,0,7,2689,0,0,0,1,0,0,0,0,1,0,1551,0,1551,Together,Master,0,14,0
82017.0,0,0,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,3,11,1,8,2758,0,1,0,0,0,0,0,0,0,1,706,3,706,Married,PhD,0,17,4
16813.0,0,0,49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,3,11,0,7,2504,0,0,1,0,0,0,0,1,0,0,37,1,37,Single,Graduation,0,6,1
51267.0,1,1,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,3,11,0,7,2402,0,1,0,0,0,0,0,1,0,0,258,0,258,Married,Graduation,2,15,0
46524.0,0,1,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,3,11,0,7,2609,0,0,1,0,0,0,0,1,0,0,125,0,125,Single,Graduation,1,9,0
45183.0,0,0,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,3,11,0,7,2684,0,0,1,0,0,0,0,0,1,0,303,1,303,Single,Master,0,13,1
70421.0,0,1,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,3,11,0,6,2160,0,1,0,0,0,0,0,0,0,1,732,0,732,Married,PhD,1,23,0
60161.0,0,1,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,3,11,0,8,2773,1,0,0,0,0,1,0,0,0,0,894,0,894,Divorced,2n Cycle,1,26,0
73926.0,0,0,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,3,11,0,7,2643,0,0,0,1,0,0,0,1,0,0,1565,0,1565,Together,Graduation,0,24,0
19329.0,1,0,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,3,11,0,6,2356,0,1,0,0,0,0,0,1,0,0,55,0,55,Married,Graduation,1,10,0
61872.0,0,1,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,3,11,0,6,2357,0,1,0,0,0,0,0,0,1,0,557,0,557,Married,Master,1,21,0
46984.0,1,1,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,3,11,0,7,2619,0,0,0,0,1,0,0,1,0,0,33,0,33,Widow,Graduation,2,5,0
34838.0,1,1,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,3,11,0,7,2685,0,1,0,0,0,0,0,1,0,0,123,0,123,Married,Graduation,2,10,0
82716.0,0,0,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,3,11,0,7,2395,0,0,1,0,0,0,0,0,0,1,1145,0,1145,Single,PhD,0,28,0
48192.0,0,0,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,3,11,1,7,2608,0,1,0,0,0,0,0,1,0,0,1497,3,1497,Married,Graduation,0,25,4
49681.0,0,2,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,3,11,0,7,2396,0,1,0,0,0,0,0,0,1,0,437,0,437,Married,Master,2,21,0
56850.0,0,1,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,3,11,0,6,2257,0,1,0,0,0,0,0,0,1,0,63,0,63,Married,Master,1,6,0
55267.0,0,1,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,3,11,0,7,2410,0,1,0,0,0,0,0,1,0,0,360,0,360,Married,Graduation,1,17,0
59666.0,1,1,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,3,11,0,7,2623,0,1,0,0,0,0,0,1,0,0,894,1,894,Married,Graduation,2,20,1
72504.0,0,1,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,3,11,0,7,2608,0,0,1,0,0,0,0,1,0,0,1384,0,1384,Single,Graduation,1,22,0
26872.0,0,0,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,3,11,0,7,2415,0,1,0,0,0,0,0,1,0,0,40,0,40,Married,Graduation,0,5,0
